timestamp,energy
2025-07-31 12:00:00,892051.2
2025-07-31 13:00:00,896118.9
2025-07-31 14:00:00,942527.2
2025-07-31 15:00:00,1006549.8
2025-07-31 16:00:00,1052871.9
2025-07-31 17:00:00,1049373.7
2025-07-31 18:00:00,1015403.3
2025-07-31 19:00:00,981268.7
2025-07-31 20:00:00,967862.4
2025-07-31 21:00:00,908885.7
2025-07-31 22:00:00,818573.2
2025-07-31 23:00:00,724614.3
2025-08-01 00:00:00,646135.1
2025-08-01 01:00:00,588360.3
2025-08-01 02:00:00,547581.0
2025-08-01 03:00:00,525807.3
2025-08-01 04:00:00,524634.5
2025-08-01 05:00:00,542734.7
2025-08-01 06:00:00,592909.1
